frames,reward,dist
5000,0.0000,1.5781
10000,0.0000,13.0921
15000,0.0000,9.9925
20000,0.0000,11.5698
25000,0.0000,14.9262
30000,0.0000,12.0878
35000,0.0000,7.507
40000,0.0000,10.4639
45000,0.0000,13.5285
50000,0.0000,3.8535
55000,0.0000,14.5451
60000,0.0000,13.1401
65000,0.0000,13.311
70000,0.0000,14.6528
75000,0.0000,8.1707
80000,0.0000,10.1355
85000,0.0000,8.1557
90000,0.0000,13.9646
95000,0.0000,14.4566
100000,0.0000,12.9145
105000,0.0000,13.7917
110000,0.0000,15.0197
115000,0.0000,12.1378
120000,0.0000,8.5322
125000,0.0000,14.2297
130000,0.0000,14.0739
135000,0.0000,14.5396
140000,0.0000,12.151
145000,0.0000,14.4452
150000,0.0000,14.1846
155000,0.0000,11.2211
160000,0.0000,13.4406
165000,0.0000,12.5197
170000,0.0000,13.9224
175000,0.0000,13.308
180000,0.0000,10.3918
185000,0.0000,11.514
190000,0.0000,5.7094
195000,0.0000,9.4538
200000,0.0000,13.6483
205000,0.0000,10.5153
210000,0.0000,11.7358
215000,0.0000,13.5646
220000,0.0000,9.7201
225000,0.0000,14.4348
230000,0.0000,11.7036
235000,0.0000,12.4204
240000,0.0000,13.8562
245000,0.0000,11.7606
250000,0.0000,12.9807
255000,0.0000,13.6195
260000,0.0000,13.8389
265000,0.0000,12.5312
270000,0.0000,13.3979
275000,0.0000,12.3317
280000,0.0000,9.1964
285000,0.0000,13.6082
290000,0.0000,10.274
295000,0.0000,13.362
300000,0.0000,6.1686
305000,0.0000,10.1406
310000,0.0000,7.9295
315000,0.0000,10.2775
320000,0.0000,12.582
325000,0.0000,11.1996
330000,0.0000,11.5841
335000,0.0000,6.6929
340000,0.0000,12.3524
345000,0.0000,13.0925
350000,0.0000,13.9124
355000,0.0000,8.2811
360000,0.0000,13.4926
365000,0.0000,10.9601
370000,0.0000,9.7994
375000,0.0000,11.3605
380000,0.0000,11.8893
385000,0.0000,13.1776
390000,0.0000,8.0327
395000,0.0000,11.3278
400000,0.0000,12.2726
405000,0.0000,11.1116
410000,0.0000,11.4547
415000,0.0000,8.0076
420000,0.0000,13.8487
425000,0.0000,10.8359
430000,0.0000,8.9283
435000,0.0000,13.1432
440000,0.0000,12.6828
445000,0.0000,8.6769
450000,0.0000,10.0975
455000,0.0000,9.4951
460000,0.0000,11.2297
465000,0.0000,8.6589
470000,0.0000,11.1762
475000,0.0000,11.964
480000,0.0000,11.8134
485000,0.0000,13.3532
490000,0.0000,12.8559
495000,0.0000,11.8794
500000,0.0000,12.1909
505000,0.0000,12.2171
510000,0.0000,13.5322
515000,0.0000,11.6988
520000,0.0000,14.6032
525000,0.0000,14.1604
530000,0.0000,13.5261
535000,0.0000,13.9124
540000,0.0000,14.0287
545000,0.0000,12.3929
550000,0.0000,12.2297
555000,0.0000,12.7155
560000,0.0000,13.8162
565000,0.0000,13.8798
570000,0.0000,12.2863
575000,0.0000,13.876
580000,0.0000,13.7231
585000,0.0000,12.5769
590000,0.0000,12.3018
595000,0.0000,13.062
600000,0.0000,12.647
605000,0.0000,12.1641
610000,0.0000,12.9203
615000,0.0000,13.5544
620000,0.0000,13.2749
625000,0.0000,14.1016
630000,0.0000,12.1545
635000,0.0000,13.0524
640000,0.0000,14.1013
645000,0.0000,13.3516
650000,0.0000,12.7907
655000,0.0000,12.4133
660000,0.0000,13.0561
665000,0.0000,13.5251
670000,0.0000,12.2037
675000,0.0000,12.3367
680000,0.0000,13.9478
685000,0.0000,12.012
690000,0.0000,12.3568
695000,0.0000,12.2924
700000,0.0000,13.0286
705000,0.0000,13.4863
710000,0.0000,12.368
715000,0.0000,12.2179
720000,0.0000,14.0075
725000,0.0000,13.9075
730000,0.0000,12.2739
735000,0.2000,13.4892
740000,0.2000,13.0432
745000,0.4000,12.4117
750000,0.0000,13.9238
755000,0.0000,13.1461
760000,0.0000,13.6224
765000,0.0000,14.5439
770000,0.2000,12.7346
775000,0.2000,13.0347
780000,0.0000,12.4994
785000,0.0000,12.9783
790000,0.0000,11.9625
795000,0.2000,13.7885
800000,0.0000,13.483
805000,0.0000,12.1966
810000,0.0000,13.1723
815000,0.0000,12.8874
820000,0.2000,13.5135
825000,0.4000,12.5865
830000,0.2000,12.8717
835000,0.2000,12.6612
840000,0.0000,12.8677
845000,0.0000,12.6218
850000,0.4000,13.5505
855000,0.2000,12.8581
860000,0.0000,13.9598
865000,0.0000,13.5966
870000,0.0000,12.7074
875000,0.0000,12.9824
880000,0.0000,13.7905
885000,0.2000,12.848
890000,0.2000,12.6381
895000,0.2000,13.7618
900000,0.0000,13.1713
905000,0.0000,14.025
910000,0.2000,12.0276
915000,0.0000,13.6814
920000,0.2000,13.9453
925000,0.0000,13.4391
930000,0.0000,13.0919
935000,0.2000,12.2735
940000,0.0000,13.0157
945000,0.0000,13.6016
950000,0.0000,12.8449
955000,0.2000,12.2877
960000,0.2000,13.6164
965000,0.2000,13.5365
970000,0.0000,12.2151
975000,0.2000,12.4469
980000,0.0000,13.6904
985000,0.0000,13.0948
990000,0.0000,13.2639
995000,0.2000,12.0139
1000000,0.2000,13.5619
1005000,0.0000,13.1151
1010000,0.4000,13.0627
1015000,0.2000,12.7873
1020000,0.2000,11.5083
1025000,0.0000,12.9082
1030000,0.0000,11.6698
1035000,0.2000,12.6477
1040000,0.0000,11.1649
1045000,0.0000,11.9445
1050000,0.2000,11.7961
1055000,0.2000,12.19
1060000,0.0000,12.4425
1065000,0.2000,12.4802
1070000,0.0000,12.2687
1075000,0.4000,10.8592
1080000,0.0000,11.7268
1085000,0.0000,12.2175
1090000,0.0000,11.0426
1095000,0.0000,11.6191
1100000,0.2000,11.5171
1105000,0.0000,12.2755
1110000,0.0000,12.3601
1115000,0.0000,10.5499
1120000,0.0000,11.8172
1125000,0.0000,11.6156
1130000,0.8000,9.7499
1135000,0.2000,11.8357
1140000,0.0000,11.3755
1145000,0.0000,11.0775
1150000,0.0000,11.5054
1155000,0.0000,11.8521
1160000,0.2000,12.3504
1165000,0.0000,11.4563
1170000,0.2000,12.1307
1175000,0.0000,10.3384
1180000,0.2000,11.3886
1185000,0.2000,11.328
1190000,0.0000,12.047
1195000,0.2000,10.6881
1200000,0.0000,10.5762
1205000,0.2000,12.0844
1210000,0.0000,11.1559
1215000,0.0000,10.6251
1220000,0.0000,11.4117
1225000,0.4000,11.0919
1230000,0.2000,10.7161
1235000,0.0000,10.5184
1240000,0.0000,10.1253
1245000,0.2000,10.6192
1250000,0.0000,10.0322
1255000,0.0000,11.0587
1260000,0.0000,11.2634
1265000,0.4000,11.4735
1270000,0.2000,11.5918
1275000,0.2000,11.0126
1280000,0.0000,11.3489
1285000,0.0000,9.3579
1290000,0.2000,12.8959
1295000,0.0000,11.796
1300000,0.0000,12.6645
1305000,0.0000,12.0105
1310000,0.2000,10.7148
1315000,0.2000,11.7861
1320000,0.0000,11.1054
1325000,0.0000,10.949
1330000,0.2000,13.023
1335000,0.0000,12.1194
1340000,0.2000,12.4975
1345000,0.0000,10.349
1350000,0.4000,11.411
1355000,0.0000,12.3426
1360000,0.6000,11.6456
1365000,0.0000,12.7746
1370000,0.0000,11.2671
1375000,0.4000,11.0386
1380000,0.0000,10.7294
1385000,0.0000,11.5651
1390000,0.0000,12.8987
1395000,0.2000,11.7049
1400000,0.0000,11.9837
1405000,0.4000,12.1111
1410000,0.0000,10.9735
1415000,0.2000,11.9122
1420000,0.6000,12.3349
1425000,0.0000,12.8841
1430000,0.2000,12.7534
1435000,0.2000,11.2236
1440000,0.0000,11.0835
1445000,0.6000,12.5335
1450000,0.0000,12.4554
1455000,0.0000,12.2491
1460000,0.0000,8.4478
1465000,0.2000,11.0009
1470000,0.2000,12.1117
1475000,0.4000,12.8532
1480000,0.0000,13.2448
1485000,0.2000,11.7398
1490000,0.2000,11.8776
1495000,0.0000,12.0046
1500000,0.0000,11.4174
1505000,0.0000,10.0286
1510000,0.0000,11.389
1515000,0.0000,9.4399
1520000,0.0000,12.6837
1525000,0.0000,11.9342
1530000,0.2000,12.6121
1535000,0.2000,11.0885
1540000,0.0000,13.01
1545000,0.2000,11.2946
1550000,0.4000,11.5431
1555000,0.0000,12.6489
1560000,0.4000,11.5439
1565000,0.2000,10.5451
1570000,0.0000,11.1012
1575000,0.2000,12.7359
1580000,0.0000,13.4129
1585000,0.2000,10.5941
1590000,0.4000,12.2654
1595000,0.0000,12.2935
1600000,0.2000,11.5208
1605000,0.0000,12.6314
1610000,0.2000,12.3904
1615000,0.2000,12.1387
1620000,0.2000,10.7176
1625000,0.2000,12.7977
1630000,0.2000,12.8541
1635000,0.0000,13.2458
1640000,0.0000,13.2568
1645000,0.0000,13.4355
1650000,0.0000,13.6793
1655000,0.0000,10.7536
1660000,0.0000,12.5529
1665000,0.0000,10.9374
1670000,0.2000,12.734
1675000,0.2000,12.8208
1680000,0.0000,12.6503
1685000,0.2000,12.5722
1690000,0.0000,12.6392
1695000,0.0000,12.425
1700000,0.2000,11.6851
1705000,0.2000,13.017
1710000,0.0000,10.8718
1715000,0.0000,13.1235
1720000,0.0000,13.1674
1725000,0.4000,12.3418
1730000,0.0000,12.5598
1735000,0.2000,12.868
1740000,0.0000,10.9974
1745000,0.2000,12.5181
1750000,0.0000,10.9691
1755000,0.0000,12.6269
1760000,0.0000,10.8121
1765000,0.2000,12.144
1770000,0.0000,11.6532
1775000,0.0000,12.618
1780000,0.2000,11.769
1785000,0.0000,11.5762
1790000,0.2000,12.1864
1795000,0.0000,11.6968
