frames,reward,dist
5000,0.0000,0.9010
10000,0.0000,12.8597
15000,0.0000,10.6047
20000,0.0000,10.7510
25000,0.0000,13.9452
30000,0.0000,11.4771
35000,0.0000,8.1113
40000,0.0000,10.0839
45000,0.0000,13.0344
50000,0.0000,3.9429
55000,0.0000,13.9719
60000,0.0000,13.9950
65000,0.0000,14.1267
70000,0.0000,14.1389
75000,0.0000,8.6144
80000,0.0000,10.3904
85000,0.0000,8.5633
90000,0.0000,14.1280
95000,0.0000,14.1370
100000,0.0000,12.0864
105000,0.0000,13.3023
110000,0.0000,14.1392
115000,0.0000,13.0979
120000,0.0000,7.6652
125000,0.0000,13.8130
130000,0.0000,14.0242
135000,0.0000,13.7048
140000,0.0000,12.4444
145000,0.0000,13.4789
150000,0.0000,14.1161
155000,0.0000,11.8628
160000,0.0000,14.0971
165000,0.0000,13.1299
170000,0.0000,13.9710
175000,0.0000,13.1116
180000,0.0000,10.6006
185000,0.0000,10.7890
190000,0.0000,6.4832
195000,0.0000,8.5362
200000,0.0000,13.6754
205000,0.0000,10.6588
210000,0.0000,10.7605
215000,0.0000,12.8330
220000,0.0000,10.0403
225000,0.0000,13.7186
230000,0.0000,12.4048
235000,0.0000,11.8694
240000,0.0000,14.0581
245000,0.0000,11.9602
250000,0.0000,12.3986
255000,0.0000,13.7391
260000,0.0000,13.3782
265000,0.0000,11.5562
270000,0.0000,13.0176
275000,0.0000,11.5186
280000,0.0000,9.1413
285000,0.0000,13.4683
290000,0.0000,9.5693
295000,0.0000,12.5428
300000,0.0000,6.5088
305000,0.0000,9.3819
310000,0.0000,8.5098
315000,0.0000,10.2649
320000,0.0000,11.7451
325000,0.0000,10.6554
330000,0.0000,11.5521
335000,0.0000,7.4770
340000,0.0000,12.3445
345000,0.0000,12.8430
350000,0.0000,13.8446
355000,0.0000,7.5921
360000,0.0000,13.7722
365000,0.0000,11.8804
370000,0.0000,10.1755
375000,0.0000,11.0187
380000,0.0000,11.8374
385000,0.0000,13.4873
390000,0.0000,7.7278
395000,0.0000,10.6470
400000,0.0000,12.3544
405000,0.0000,11.7879
410000,0.0000,11.9694
415000,0.0000,8.5618
420000,0.0000,12.9310
425000,0.0000,10.6506
430000,0.0000,8.7400
435000,0.0000,12.7367
440000,0.0000,13.1381
445000,0.0000,8.7718
450000,0.0000,9.3119
455000,0.0000,9.0134
460000,0.0000,11.0166
465000,0.0000,8.8271
470000,0.0000,10.9115
475000,0.0000,11.2082
480000,0.0000,11.3763
485000,0.0000,12.8665
490000,0.0000,12.7157
495000,0.0000,12.4414
500000,0.0000,12.9144
505000,0.0000,12.7286
510000,0.0000,12.7377
515000,0.0000,12.3991
